address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
7820 Forest Point Blvd,"{'RestaurantsTableService': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'HasTV': 'True'}",tRpcBgkb1hxVimvnuFfbGg,"Restaurants, Burgers, Ice Cream & Frozen Yogurt, Fast Food, Food",Charlotte,"{'Monday': '6:30-23:0', 'Tuesday': '6:30-23:0', 'Wednesday': '6:30-23:0', 'Thursday': '6:30-23:0', 'Friday': '6:30-0:0', 'Saturday': '6:30-0:0', 'Sunday': '8:0-23:0'}",1,35.1371598339,-80.9047434,Sonic Drive-In,28217,32,2.5,NC
560 E Windmill Ln,"{'RestaurantsPriceRange2': '1', 'DriveThru': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False'}",D2t3yDnG-HI17YOsiiWIuw,"Ice Cream & Frozen Yogurt, Food, Restaurants, Fast Food",Las Vegas,"{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:30'}",1,36.0427280868,-115.1508933429,Dairy Queen,89123,22,2.5,NV
"1515 N. 7th Ave., #130","{'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'BikeParking': 'True'}",_SQvOdb33mhlNJZYEYUKxA,"Desserts, Do-It-Yourself Food, Food, Gelato, Vegan, Restaurants, Ice Cream & Frozen Yogurt",Phoenix,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,33.4657540946,-112.0823049545,Zoyo Frozen Yogurt - Downtown Phoenix,85007,70,4.0,AZ
3445 W Glendale Ave,"{'WiFi': ""'no'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'False'}",emSTCpU-JIOw2-KfqverpQ,"Juice Bars & Smoothies, Desserts, Food, Shaved Ice, Ice Cream & Frozen Yogurt",Phoenix,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",1,33.5381472,-112.1334273,Neveria Chay'os,85051,12,4.5,AZ
"4725 Spring Mountain Rd, Ste F","{'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Caters': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False'}",T-xnbRI5waBsqukYLed82A,"Ice Cream & Frozen Yogurt, Coffee & Tea, Food, Bubble Tea",Las Vegas,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-16:0', 'Friday': '15:0-22:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",1,36.1254098,-115.2052654,Ding Tea Las Vegas,89102,89,4.0,NV
4321 Mayfield Rd,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",kG3TJsJvaDHF3csp0dRDYg,"Food, Ice Cream & Frozen Yogurt, Desserts",Cleveland,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",1,41.520769,-81.5245205,Dairy King,44121,11,4.0,OH
3663 Las Vegas Blvd,"{'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'Caters': 'False'}",fLulwQszkSpXj5JB7dUfxw,"Food, Juice Bars & Smoothies, Pretzels, Ice Cream & Frozen Yogurt",Las Vegas,,1,36.1094031,-115.1726815,Auntie Anne's,89109,13,3.0,NV
330 State St,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}",-UqfwhS9ifIeqdag-_8fdw,"Desserts, Ice Cream & Frozen Yogurt, Food",Madison,"{'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-19:0'}",1,43.07496,-89.3909,Rollicious Creamery,53703,17,3.5,WI
3201 North Rancho Dr,"{'Caters': 'False', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""'quiet'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""'none'""}",uu_x0WbrO1kROIes79aawQ,"Sandwiches, Food, Ice Cream & Frozen Yogurt, Hot Dogs, Fast Food, Restaurants",Las Vegas,"{'Monday': '9:0-0:0', 'Tuesday': '9:0-0:0', 'Wednesday': '9:0-0:0', 'Thursday': '9:0-0:0', 'Friday': '9:0-0:0', 'Saturday': '9:0-0:0', 'Sunday': '9:0-0:0'}",1,36.2173600884,-115.213061701,Wienerschnitzel,89108,21,3.0,NV
"4750 W Sahara Ave, Ste 27",{'RestaurantsDelivery': 'True'},41Ra7sctE6QhCAIIlt_cQg,"Custom Cakes, Food, Event Planning & Services, Bakeries, Balloon Services, Ice Cream & Frozen Yogurt",Las Vegas,"{'Monday': '5:30-19:0', 'Tuesday': '5:30-19:0', 'Wednesday': '5:30-19:0', 'Thursday': '5:30-19:0', 'Friday': '5:30-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-16:0'}",1,36.145509,-115.20661,Gama Bakery & Cakes,89102,12,3.5,NV
"2815 W Peoria Ave, Ste 104","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True'}",xjT7ZajXAITENyJgftjbcg,"Ice Cream & Frozen Yogurt, Custom Cakes, Cupcakes, Food",Phoenix,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,33.5811762,-112.1234605,Cold Stone Creamery,85029,21,3.0,AZ
"7210 W Lake Mead Blvd, Ste 1","{'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}",2WiMyg8-DoXQ8_R5qFc2iQ,"Macarons, Specialty Food, Ice Cream & Frozen Yogurt, Poke, Restaurants, Asian Fusion, Wraps, Food",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,36.1967709,-115.2491981,Poke Addiction,89128,182,4.0,NV
6054 N 16th St,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}",cUGFEQOu3_VsOpbvHGx8ZQ,"Food, Ice Cream & Frozen Yogurt",Phoenix,"{'Monday': '12:0-18:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",1,33.5250188613,-112.0480517965,Sweet Republic,85016,303,4.5,AZ
7031 University City Blvd,"{'RestaurantsTableService': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'False', 'OutdoorSeating': 'True', 'DriveThru': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True'}",CITXSUcKxjFFWJitVhuS0A,"Fast Food, Ice Cream & Frozen Yogurt, Restaurants, Burgers, Food",Charlotte,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}",1,35.290533,-80.764732,Culver's,28262,75,4.0,NC
5300 Riverside Dr,"{'BikeParking': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'BusinessParking': 'None'}",agLfHsIkTahE9VRNlSXM1A,"Ice Cream & Frozen Yogurt, Desserts, Juice Bars & Smoothies, Coffee & Tea, Food",Cleveland,"{'Monday': '5:30-21:0', 'Tuesday': '5:30-21:0', 'Wednesday': '5:30-21:0', 'Thursday': '5:30-21:0', 'Friday': '5:30-21:0', 'Saturday': '5:30-18:0', 'Sunday': '5:30-21:0'}",1,41.408562,-81.840553,Paciugo Gelato,44135,11,4.5,OH
10475 Spencer St,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'DriveThru': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'""}",N_TYkatwxieUMJVfMwQbvQ,"Restaurants, Burgers, Ice Cream & Frozen Yogurt, Fast Food, Food",Las Vegas,"{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:30'}",1,35.998821,-115.127365,Dairy Queen Grill & Chill,89183,45,2.0,NV
5725 E Charleston Blvd,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'""}",h-1cbSCEMQlf3ampVX6pLw,"Restaurants, Fast Food, Food, Ice Cream & Frozen Yogurt, American (Traditional), Burgers",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,36.1588998269,-115.0493229926,Sonic Drive-In,89122,56,2.5,NV
6587 Las Vegas Blvd,"{'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': True}""}",8eSmXnZG0N1GRsqiFeU9uA,"Food, Ice Cream & Frozen Yogurt",Las Vegas,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,36.0675222633,-115.1782905206,Yogurtland,89119,158,4.0,NV
"7345 Arroyo Crossing Pkwy, Ste 105","{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'valet': False, 'garage': False, 'street': False, 'lot': True, 'validated': False}"", 'Caters': 'True', 'WiFi': ""u'free'""}",XPIUUhZyClvXW4-rT3tRMQ,"Desserts, Juice Bars & Smoothies, Food, Shaved Ice",Las Vegas,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",1,36.0630388,-115.2520521,Bahama Buck's,89113,218,4.5,NV
9617 N Metro Center Pkwy,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True'}",xC4PkiUNX4MJJSzEcQGgiA,"Ice Cream & Frozen Yogurt, Food, Gelato",Phoenix,,1,33.575065,-112.122864,Lombardo's Gelato,85051,18,4.5,AZ
"4740 E. Shea Blvd., #108","{'WiFi': ""u'no'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True'}",s3qlN2qXGusJAN9yM80Y2Q,"Food, Desserts, Do-It-Yourself Food, Ice Cream & Frozen Yogurt",Phoenix,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,33.5831802,-111.9786115,Zoyo Frozen Yogurt - Paradise Valley/ Scottsdale,85028,54,3.5,AZ
4438 N Rancho Dr,"{'Caters': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True'}",MvTGsmfJBwGDfwRE7si4Dg,"Food, Ice Cream & Frozen Yogurt, Desserts",Las Vegas,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}",1,36.2403313,-115.2325665,Dairy Queen,89130,23,2.0,NV
301 South Tryon St,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True'}",4UnC5i3iUeHQ-3zJ_8037A,"Bagels, Ice Cream & Frozen Yogurt, Food",Charlotte,"{'Monday': '7:0-16:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0'}",1,35.2254513,-80.84528,Halfpenny's,28202,12,4.5,NC
170 W Summit Ave,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}",So52MxrZGy8bPpyDPQP-Lg,"Ice Cream & Frozen Yogurt, Food",Charlotte,"{'Monday': '0:0-0:0', 'Tuesday': '13:0-21:0', 'Wednesday': '13:0-19:0', 'Thursday': '13:0-21:0', 'Friday': '13:0-22:0', 'Saturday': '13:0-22:0', 'Sunday': '13:0-21:0'}",1,35.21756,-80.857871,Golden Cow Creamery,28203,236,4.5,NC
3310 W Bethany Home Rd,"{'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'average'"", 'DriveThru': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': True, 'breakfast': False}""}",51o5zY_7CEX9l1oNhFP-ow,"Food, Ice Cream & Frozen Yogurt, American (Traditional), Burgers, Restaurants, Fast Food",Phoenix,"{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '7:0-23:0'}",1,33.5244829,-112.1303302,Sonic Drive-In,85017,11,2.5,AZ
"3123 N Davidson St, Ste 102B","{'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False'}",YURN6bVsqRfPElrMlef4nQ,"Gelato, Specialty Food, Chocolatiers & Shops, Food, Ice Cream & Frozen Yogurt, Desserts",Charlotte,"{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-16:0', 'Saturday': '12:0-23:0', 'Sunday': '13:0-20:0'}",1,35.2469725,-80.8062086,Popbar,28205,168,4.5,NC
"2510 W Happy Valley Rd, Ste 1251","{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'Caters': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}",leJo2p90gVq1JQzR-QP-hA,"Ice Cream & Frozen Yogurt, Desserts, Food, Do-It-Yourself Food",Phoenix,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",1,33.7151141487,-112.1141118602,Yogurtini,85085,48,4.5,AZ
1052 N Rancho Dr,"{'WiFi': ""'no'"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True'}",AuJ_wBFUiQEhUrsl7k6TPg,"Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Shaved Ice, Food",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-15:0'}",1,36.1836164547,-115.1796314958,Agua El Manantial,89106,21,4.5,NV
